"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
144755,1.96971952632305,-0.137616571550058,-0.946854074253828,0.646344809054996,-0.140397372168912,-0.252274337139881,-0.5368254278709,-0.00155315562022788,0.997120691109063,-0.471088460482389,-0.556548015490043,0.334417282112837,0.758077937166654,-1.54394684904133,0.686710745364684,0.729118240992509,0.332518227153393,0.592267444332061,-0.622027745651348,-0.0729114457527514,0.192839406675969,0.7514636975948,0.0993521394710927,0.57191739173647,-0.138689961696893,0.435048924575634,0.00467913417856694,-0.010464278245545,19.99,"0"
46141,0.138022863047946,0.352960942475703,1.65419591114849,0.918828642592839,-0.38003916844704,1.17215780617958,-0.80160834806691,-0.389730161596611,0.407352355852155,-0.152948324335779,-0.270275370704492,0.157866314402169,-0.836513714996802,0.0623314949324083,-0.0208654674780718,0.407228855587529,-0.562251356889365,1.04367173503835,1.1265797871826,-0.147897475844937,0.649958334408618,-0.484928069279018,-0.354706723963599,-0.84918996284104,1.08762103004593,-0.153132636277812,0.18443620560943,0.17865263524577,9.99,"0"
129253,2.10955335526646,0.224902282629389,-2.00645761929869,0.355275062335215,0.559972287637145,-1.08526263566142,0.288848980608383,-0.373168701863963,0.576488099137586,-0.483768643075134,-0.947412069985194,0.0479202594635655,0.565055695517891,-0.860561741072184,0.90487678423146,0.401370134242471,0.0982699192118836,0.691477411715166,-0.152238153601731,-0.153087238245253,0.151476010337035,0.638479590028913,-0.119093575298768,-0.767531554740107,0.36822701419184,-0.0583433079964914,-0.000587014415177917,-0.0377119144288374,3.98,"0"
97183,-1.04865378662477,0.356949820392077,1.72428094683299,-0.708390381947452,-0.237105818655302,-0.194211341042353,0.651442451224486,-0.118664934725421,1.70260922691317,-0.341327003214456,1.71077871243215,-2.55752092151102,0.684236043490687,1.3171983540783,-0.776734311657278,0.621483154268422,-0.275389657051238,1.03658612671003,-0.454187249706871,0.149535455360666,-0.0206687126294871,0.598034904525222,0.0153710634954939,0.038445081345479,-0.114057580613245,0.604103858955292,0.288241816641607,-0.0268788316466587,101,"0"
162211,1.82088889346545,-0.554517163741157,-0.925242961894522,1.58104602737415,-0.186132427839438,0.189913100741044,-0.274315648405383,0.0660282010741954,1.38800597604731,0.0422928610012574,-1.81802992042066,-0.115289700244568,-1.29032482124864,-0.0964805982046261,-1.17160605225835,-0.669495472556367,0.0702979574069023,-0.0269750273252607,-0.153988444564103,-0.187234560573823,0.274479708799262,1.00732698036809,-0.136421826751873,0.632881649163585,0.42732557262744,-0.273785447482176,0.02198780340426,-0.0339145300495833,83.25,"0"
130865,1.46979575407077,-1.0597951218695,-1.16411638760184,0.605827986873385,-0.347002720181786,-0.264694000196389,0.169763035132897,-0.14786847439609,0.398183245856967,0.107162922883376,0.727687777816457,1.30652148926533,0.728553656113494,0.234010327843225,-0.412672964148246,0.315155633859725,-0.761934715370082,0.0893578128689829,0.112557651934005,0.395068393172314,0.174367841058533,0.0468703214288403,-0.0734144150429613,-0.342600808518689,-0.281010678425471,0.200927793740574,-0.0879165937370618,-0.0181625722395216,279.9,"0"
115329,1.89075326640319,-1.35542674976818,0.354498304865144,-0.360157889175091,-1.2823695533363,1.33972288968764,-1.81053169642632,0.629386983466148,2.79498660828325,-0.491394250849984,-0.515453614432746,1.07305172593664,-0.625866608246725,-1.06351687365804,-1.79213939862326,0.0188446446696532,-0.160767138452865,0.550717950885048,1.0278846371283,-0.145748889327999,0.0804268650300325,0.700637666629637,0.13539958619775,0.236690173437993,-0.41088890261873,0.974233392224435,0.0113594344402968,-0.0496209293127709,25.09,"0"
67031,1.20258224027197,0.163149237083652,0.607492953990861,0.558706061527846,-0.573927643582394,-0.798946592685079,-0.0759984913800757,-0.0386773265637609,-0.140898615553265,0.119876390906033,1.56678363096738,0.817164974406871,-0.384954196399422,0.563492348425241,0.380034085514654,0.466796675561985,-0.566341477274069,-0.0425369883965581,0.0974926511902092,-0.125966357273211,-0.198975695197877,-0.641771014308178,0.156262457242092,0.514484857171078,0.14046846160724,0.0664087923160997,-0.0363934808301248,0.00966669155239526,1.78,"0"
137928,-0.365991176255854,1.00255480110115,0.108699661525005,-0.905415310197846,0.630589963369185,-0.618230488549255,1.09418467009875,-0.227332504048581,0.290509274190585,0.590985499313002,0.573873842225555,0.490731265535933,-0.334450226543295,-0.00376386580743219,-0.984258027406189,0.090602747128012,-0.88296411346005,-0.170919748126769,0.274305087191225,0.281283734850701,-0.350288695955579,-0.555188858614863,0.0419478465901124,-0.35903340402561,-0.399985290997139,0.123913481082743,0.293224372656399,-0.0135310619693451,11.48,"0"
59259,-1.79151228619498,-0.624618348720085,1.55494134115964,0.629850895952428,-0.775933098476678,-0.0417996312220224,-0.538833991485796,0.710621900707268,-1.82318499204163,0.607991519532561,0.41980138531716,-0.146803381106646,-0.210947210372767,0.598592267462799,0.894724556640798,-1.07112878592907,-0.0966819001595744,2.64372754950947,0.139684514983018,0.308224023543388,0.00354048653035995,-0.172837179190009,0.106636025116835,-0.0704691216253581,0.304113917610825,-0.107188590288721,0.211162866876886,-0.0601168765618587,158,"0"
